Wall time,Step,Value
1561233384.6887195,0,16.35232925415039
1561233384.688902,0,17.146038055419922
1561233384.692852,0,24.467853546142578
1561233384.695843,0,29.73160743713379
1561233384.7065916,0,41.15037536621094
1561233384.7084723,0,42.25541687011719
1561233384.7171905,0,49.945255279541016
1561233384.7179549,0,50.507972717285156
1561233384.721368,0,52.49675750732422
1561233384.7243373,0,53.6958122253418
1561233384.7297068,0,55.429840087890625
1561233384.729828,0,55.01240921020508
1561233384.731275,0,55.447837829589844
1561233384.748786,0,59.036529541015625
1561233384.7542155,0,63.14132308959961
1561233384.7563424,0,63.84453201293945
1561233384.7662497,0,66.31829833984375
1561233384.7725773,0,65.98785400390625
1561233384.7739265,0,65.45951843261719
1561233384.7813256,0,64.38014221191406
1561233384.7835147,0,65.66397094726562
1561233384.7872849,0,74.3496322631836
1561233384.7929358,0,87.4656982421875
1561233384.7945082,0,89.87438201904297
1561233384.8033712,0,95.79354858398438
1561233384.8054569,0,99.65573120117188
1561233630.4560246,1,96.87701416015625
1561233630.4568403,1,97.71919250488281
1561233630.460585,1,95.36062622070312
1561233630.479567,1,61.60468292236328
1561233630.4849133,1,58.44959259033203
1561233630.492592,1,59.04384994506836
1561233630.499051,1,62.184043884277344
1561233630.5086305,1,79.8602523803711
1561233630.5214398,1,75.54606628417969
1561233630.5298936,1,68.63216400146484
1561233630.530081,1,67.46365356445312
1561233630.5323699,1,66.9167251586914
1561233630.5330722,1,67.69099426269531
1561233630.5400794,1,61.02069854736328
1561233630.5414717,1,60.330726623535156
1561233630.5482724,1,63.20798110961914
1561233630.5529773,1,66.81365966796875
1561233630.562594,1,71.16946411132812
1561233630.566626,1,69.49693298339844
1561233630.5687244,1,69.53833770751953
1561233630.5708644,1,69.56765747070312
1561233875.8064108,2,66.91233825683594
1561233875.8130329,2,63.37055969238281
1561233875.8150928,2,62.417755126953125
1561233875.8169343,2,62.76560974121094
1561233875.8196805,2,59.35272216796875
1561233875.820173,2,58.70440673828125
1561233875.8272743,2,54.12879943847656
1561233875.8365362,2,49.79578399658203
1561233875.8403015,2,48.491172790527344
1561233875.8404908,2,48.529930114746094
1561233875.8419478,2,47.520668029785156
1561233875.848261,2,44.324913024902344
1561233875.8512897,2,41.99699020385742
1561233875.8535817,2,42.011451721191406
1561233875.8689978,2,38.43373107910156
1561233875.8762589,2,36.29273986816406
1561233875.8886852,2,39.8114013671875
1561233875.890196,2,40.04433059692383
1561233875.8948102,2,39.525146484375
1561233875.8955667,2,39.008914947509766
1561233875.8985498,2,39.082061767578125
1561233875.8993213,2,39.53641891479492
1561233875.9065168,2,37.40503692626953
1561233875.9081879,2,38.84013748168945
1561233875.9190564,2,30.175559997558594
1561233875.9191167,2,30.270294189453125
1561234121.1711047,3,25.61032485961914
1561234121.1731725,3,24.372713088989258
1561234121.1732936,3,24.23149871826172
1561234121.1740305,3,23.816730499267578
1561234121.1777852,3,22.529216766357422
1561234121.178283,3,22.611217498779297
1561234121.1798987,3,21.655040740966797
1561234121.1806505,3,21.14097785949707
1561234121.1851072,3,19.216655731201172
1561234121.1873822,3,18.198204040527344
1561234121.1881878,3,17.25881576538086
1561234121.209461,3,18.142520904541016
1561234121.2165804,3,17.931398391723633
1561234121.2243056,3,15.471195220947266
1561234121.2397535,3,10.644205093383789
1561234121.2494752,3,9.111873626708984
1561234121.2588627,3,8.42172622680664
1561234121.2593923,3,8.288725852966309
1561234121.270292,3,7.503495216369629
1561234121.2786386,3,6.931710720062256
1561234366.6632507,4,6.566037178039551
1561234366.6654592,4,6.631734848022461
1561234366.6661181,4,6.647478103637695
1561234366.6662447,4,6.682260036468506
1561234366.675696,4,6.724790573120117
1561234366.7035925,4,6.563506126403809
1561234366.7193677,4,6.472081184387207
1561234366.7219877,4,6.528395652770996
1561234366.72217,4,6.587338447570801
1561234366.7285738,4,6.569742202758789
1561234366.7363641,4,6.514791011810303
1561234366.7406123,4,6.490947723388672
1561234366.7421722,4,6.464169979095459
1561234366.7427795,4,6.43323278427124
1561234366.7498295,4,6.398608207702637
1561234366.751573,4,6.405388355255127
1561234366.75302,4,6.505648136138916
1561234612.0382013,5,6.815723419189453
1561234612.0456295,5,7.81337833404541
1561234612.0576458,5,7.465517044067383
1561234612.0614474,5,6.8183698654174805
1561234612.0621505,5,6.7414398193359375
1561234612.075267,5,6.587055206298828
1561234612.075389,5,6.642208576202393
1561234612.088935,5,6.823570728302002
1561234612.1038601,5,6.94611930847168
1561234612.106205,5,6.745734691619873
1561234612.1094513,5,6.747980117797852
1561234612.1248443,5,6.810317039489746
1561234612.1304483,5,6.774017333984375
1561234612.1311824,5,6.816739559173584
1561234612.13253,5,6.782787799835205
1561234612.1489499,5,7.478074550628662
1561234857.3473232,6,7.787890434265137
1561234857.3529341,6,8.347034454345703
1561234857.3550558,6,8.710332870483398
1561234857.3613338,6,10.574106216430664
1561234857.373352,6,11.245495796203613
1561234857.3735352,6,11.030996322631836
1561234857.3830996,6,8.81977367401123
1561234857.3835351,6,8.743256568908691
1561234857.3904183,6,10.540675163269043
1561234857.3936327,6,12.578632354736328
1561234857.4031928,6,12.535285949707031
1561234857.4094934,6,8.280986785888672
1561234857.4104602,6,8.068954467773438
1561234857.4113793,6,8.155218124389648
1561234857.4149487,6,8.315357208251953
1561234857.4206722,6,8.38672161102295
1561234857.422396,6,8.349699020385742
1561235102.6892247,7,7.367622375488281
1561235102.6913052,7,7.428929328918457
1561235102.6973767,7,7.634332656860352
1561235102.7095878,7,7.409906387329102
1561235102.7119915,7,7.457972526550293
1561235102.712636,7,7.3714704513549805
1561235102.718679,7,7.408185005187988
1561235102.7203014,7,7.338030815124512
1561235102.7257593,7,7.285287857055664
1561235102.7287915,7,7.299888610839844
1561235102.738079,7,7.739544868469238
1561235102.7410455,7,7.833535194396973
1561235102.7570045,7,8.822099685668945
1561235102.7585616,7,8.956480026245117
1561235102.7688117,7,8.303850173950195
1561235102.770784,7,7.774517059326172
1561235102.771608,7,7.599249839782715
1561235102.7740116,7,7.341118812561035
1561235102.7827659,7,7.849569797515869
1561235102.7866488,7,8.280352592468262
1561235102.787462,7,8.310928344726562
1561235102.7972941,7,8.855796813964844
1561235348.096828,8,8.320362091064453
1561235348.105622,8,8.361650466918945
1561235348.1105702,8,8.620250701904297
1561235348.1182115,8,7.894023418426514
1561235348.125602,8,7.690968990325928
1561235348.1257927,8,7.636373043060303
1561235348.1281276,8,7.6013922691345215
1561235348.1326315,8,7.778473377227783
1561235348.1470869,8,12.489165306091309
1561235348.14793,8,12.515743255615234
1561235348.150362,8,13.042703628540039
1561235348.1618254,8,11.498376846313477
1561235348.1639106,8,12.21799373626709
1561235348.1654906,8,14.197057723999023
1561235348.1727057,8,9.94693660736084
1561235348.1730657,8,9.359493255615234
1561235348.1752717,8,8.952384948730469
1561235593.5008078,9,8.086983680725098
1561235593.5124555,9,7.888293743133545
1561235593.5171063,9,7.987488269805908
1561235593.5171707,9,8.029899597167969
1561235593.5197175,9,7.9860076904296875
1561235593.5235643,9,8.116584777832031
1561235593.5272183,9,8.163960456848145
1561235593.5351315,9,7.984075546264648
1561235593.5365763,9,7.789666175842285
1561235593.5370474,9,7.827488899230957
1561235593.5385392,9,7.660026550292969
1561235593.5427577,9,7.655954837799072
1561235593.556506,9,8.069984436035156
1561235593.556841,9,8.169376373291016
1561235593.5622413,9,8.402429580688477
1561235593.5643632,9,8.102544784545898
1561235593.565069,9,8.100593566894531
1561235593.5674806,9,8.352983474731445
1561235593.5720003,9,8.665342330932617
1561235593.574263,9,8.760258674621582
1561235593.5784519,9,9.134111404418945
1561235838.897961,10,8.521930694580078
1561235838.904351,10,8.569578170776367
1561235838.923808,10,10.138664245605469
1561235838.9285736,10,8.75286865234375
1561235838.929705,10,8.712312698364258
1561235838.9402952,10,8.58288288116455
1561235838.9454684,10,11.219955444335938
1561235838.9490557,10,14.346747398376465
1561235838.949522,10,14.74805736541748
1561235838.9503114,10,14.951560974121094
1561235838.9572692,10,8.784273147583008
1561235838.9573603,10,8.606566429138184
