Wall time,Step,Value
1559815297.9607286,0,1.532383918762207
1559815297.961264,0,1.569472312927246
1559815297.9644897,0,1.8586488962173462
1559815297.9672434,0,2.1513171195983887
1559815297.9753888,0,2.3783531188964844
1559815297.9765832,0,2.2574844360351562
1559815297.9843175,0,1.9898643493652344
1559815297.9849396,0,1.9861750602722168
1559815297.9874156,0,1.938269853591919
1559815297.9891152,0,1.6518590450286865
1559815297.9923084,0,1.6271250247955322
1559815297.9925885,0,1.6427052021026611
1559815297.9931517,0,1.524709939956665
1559815298.0020149,0,1.2333043813705444
1559815298.0053337,0,1.1698917150497437
1559815298.0061052,0,1.183750867843628
1559815298.0107355,0,1.413043737411499
1559815298.0134962,0,2.0367393493652344
1559815298.014122,0,2.109955310821533
1559815298.0166702,0,2.6696691513061523
1559815298.017383,0,2.6030116081237793
1559815298.0186558,0,2.5302915573120117
1559815298.0207276,0,2.1395151615142822
1559815298.0212379,0,2.2684874534606934
1559815298.0241885,0,1.6222593784332275
1559815298.0250235,0,1.7112114429473877
1559815365.3849738,1,1.4411512613296509
1559815365.385939,1,1.5175273418426514
1559815365.390199,1,1.0795109272003174
1559815365.412219,1,0.8855637907981873
1559815365.4190502,1,0.904718279838562
1559815365.4283168,1,1.15901517868042
1559815365.434413,1,1.186470866203308
1559815365.4476628,1,1.1577345132827759
1559815365.4605198,1,1.0173672437667847
1559815365.4699872,1,0.7607979774475098
1559815365.4701817,1,0.9063593149185181
1559815365.4727259,1,0.7707747220993042
1559815365.4735265,1,0.7693474292755127
1559815365.48186,1,0.7059186697006226
1559815365.4828684,1,0.666414737701416
1559815365.4901457,1,0.6199015378952026
1559815365.4948595,1,0.6286094784736633
1559815365.5044322,1,0.6241875290870667
1559815365.509588,1,0.6651949286460876
1559815365.5122283,1,0.6524810791015625
1559815365.5148857,1,0.729432225227356
1559815432.4890146,2,0.8692219257354736
1559815432.4974372,2,0.9164872169494629
1559815432.5002627,2,0.8912872076034546
1559815432.5019498,2,0.8186835646629333
1559815432.504588,2,0.8431472182273865
1559815432.5053208,2,0.7809302806854248
1559815432.513024,2,0.6951282024383545
1559815432.5238342,2,0.6988570690155029
1559815432.5279925,2,0.7466186285018921
1559815432.5281882,2,0.7747446298599243
1559815432.5297682,2,0.779332160949707
1559815432.5366786,2,0.794186532497406
1559815432.539665,2,0.7865482568740845
1559815432.5421584,2,0.7619749903678894
1559815432.557624,2,0.6001293063163757
1559815432.5681667,2,0.6283412575721741
1559815432.583923,2,0.5768981575965881
1559815432.5857992,2,0.6021567583084106
1559815432.5915945,2,0.6180899739265442
1559815432.5925083,2,0.6197161674499512
1559815432.5959737,2,0.6362069845199585
1559815432.5968225,2,0.6605985164642334
1559815432.604671,2,0.6987709999084473
1559815432.6063993,2,0.6769859790802002
1559815432.6184916,2,0.5808588266372681
1559815432.61906,2,0.5634744167327881
1559815500.0085263,3,0.5684064626693726
1559815500.0108998,3,0.6050256490707397
1559815500.011455,3,0.6012758016586304
1559815500.0123544,3,0.5966602563858032
1559815500.016569,3,0.604534387588501
1559815500.0166564,3,0.6170285940170288
1559815500.018538,3,0.6152854561805725
1559815500.0194156,3,0.6517819762229919
1559815500.024487,3,0.5975103378295898
1559815500.027029,3,0.5959796905517578
1559815500.0279233,3,0.583379864692688
1559815500.0512161,3,0.5983749628067017
1559815500.0607574,3,0.6600968241691589
1559815500.0686274,3,0.6165155172348022
1559815500.0875502,3,0.5830330848693848
1559815500.0996156,3,0.6032788753509521
1559815500.1113653,3,0.6488454341888428
1559815500.112086,3,0.6494539380073547
1559815500.1215258,3,0.6540732383728027
1559815500.1325378,3,0.6503342390060425
1559815567.3720353,4,0.636294424533844
1559815567.3736022,4,0.6432095766067505
1559815567.374068,4,0.6480517387390137
1559815567.3741326,4,0.6306533813476562
1559815567.3817282,4,0.6347619295120239
1559815567.4011033,4,0.6219978332519531
1559815567.4097977,4,0.614521324634552
1559815567.4108574,4,0.6232420206069946
1559815567.4110835,4,0.6179994344711304
1559815567.414071,4,0.6069689989089966
1559815567.4180675,4,0.599843442440033
1559815567.4207911,4,0.6064143180847168
1559815567.4219024,4,0.6077281832695007
1559815567.4223592,4,0.6052400469779968
1559815567.4280496,4,0.6094164848327637
1559815567.4296165,4,0.5925997495651245
1559815567.4310398,4,0.5997312664985657
1559815634.3689926,5,0.601517915725708
1559815634.3771951,5,0.6076784133911133
1559815634.392315,5,0.6081167459487915
1559815634.3972602,5,0.6055575609207153
1559815634.398042,5,0.5985004305839539
1559815634.4116645,5,0.6096910238265991
1559815634.411791,5,0.6140274405479431
1559815634.4259582,5,0.618278980255127
1559815634.4411345,5,0.6093792915344238
1559815634.4438443,5,0.6048891544342041
1559815634.4479084,5,0.6272666454315186
1559815634.464014,5,0.6176434755325317
1559815634.4699378,5,0.6127641201019287
1559815634.4705875,5,0.6102182269096375
1559815634.4719708,5,0.6198381781578064
1559815634.4909835,5,0.6065605878829956
1559815701.21201,6,0.6008163690567017
1559815701.217196,6,0.5943107008934021
1559815701.2186258,6,0.5747554302215576
1559815701.223926,6,0.5792593955993652
1559815701.234094,6,0.571394681930542
1559815701.234286,6,0.5635994672775269
1559815701.2436543,6,0.6027225255966187
1559815701.2437627,6,0.5946876406669617
1559815701.248798,6,0.6072756052017212
1559815701.2510464,6,0.6162738800048828
1559815701.2583992,6,0.6251010298728943
1559815701.2637386,6,0.5810244083404541
1559815701.2647486,6,0.5837883949279785
1559815701.2654288,6,0.596807599067688
1559815701.2688072,6,0.6040027141571045
1559815701.2739284,6,0.5652556419372559
1559815701.2755864,6,0.5739034414291382
1559815766.4298294,7,0.6151972413063049
1559815766.4308167,7,0.6132815480232239
1559815766.4337475,7,0.627907395362854
1559815766.4401593,7,0.5889031887054443
1559815766.441902,7,0.5898028016090393
1559815766.4419968,7,0.5974879264831543
1559815766.44505,7,0.5842190980911255
1559815766.4458172,7,0.597698450088501
1559815766.4487493,7,0.5879318714141846
1559815766.4504452,7,0.5841537714004517
1559815766.4555008,7,0.5823085904121399
1559815766.4570441,7,0.571950376033783
1559815766.4655418,7,0.5779126882553101
1559815766.4663072,7,0.578167200088501
1559815766.4716787,7,0.5790604948997498
1559815766.472533,7,0.5876617431640625
1559815766.4729383,7,0.578174352645874
1559815766.4740567,7,0.5778478980064392
1559815766.4779522,7,0.5870389342308044
1559815766.4797952,7,0.5747489929199219
1559815766.4801733,7,0.5960104465484619
1559815766.4847121,7,0.596727192401886
1559815831.2676709,8,0.5995852947235107
1559815831.271329,8,0.6085452437400818
1559815831.2729461,8,0.5966288447380066
1559815831.275758,8,0.5971716642379761
1559815831.277872,8,0.6198044419288635
1559815831.277955,8,0.6097398996353149
1559815831.278727,8,0.5945262908935547
1559815831.2805188,8,0.6064930558204651
1559815831.2862382,8,0.6236181259155273
1559815831.2866397,8,0.6113063097000122
1559815831.2876039,8,0.5984005928039551
1559815831.2932498,8,0.5852371454238892
1559815831.2949467,8,0.592067301273346
1559815831.2964418,8,0.5950636863708496
1559815831.3018308,8,0.5973300933837891
1559815831.3021688,8,0.5982730388641357
1559815831.3043919,8,0.6022642850875854
1559815895.3844929,9,0.598603367805481
1559815895.390293,9,0.6077827215194702
1559815895.392473,9,0.6022759675979614
1559815895.3927414,9,0.6139178276062012
1559815895.39416,9,0.6018815636634827
1559815895.3963096,9,0.6039137840270996
1559815895.3978624,9,0.5998839735984802
1559815895.4017315,9,0.6088443398475647
1559815895.4025557,9,0.6041128635406494
1559815895.4026399,9,0.6011444330215454
1559815895.403775,9,0.6031146049499512
1559815895.4065459,9,0.598936915397644
1559815895.4208019,9,0.6391145586967468
1559815895.4212515,9,0.6330347061157227
1559815895.4268394,9,0.5917117595672607
1559815895.4288945,9,0.6025341749191284
1559815895.4297101,9,0.6021773815155029
1559815895.4324703,9,0.6039310693740845
1559815895.4381618,9,0.6130800247192383
