Wall time,Step,Value
1559792195.0808568,0,0.23766495287418365
1559792195.0810418,0,0.23455804586410522
1559792195.0866017,0,0.14667120575904846
1559792195.090773,0,0.10761192440986633
1559792195.10171,0,0.08275251090526581
1559792195.102884,0,0.09933049976825714
1559792195.1105318,0,0.12908875942230225
1559792195.111139,0,0.11718446016311646
1559792195.1135604,0,0.14834743738174438
1559792195.1156855,0,0.16620653867721558
1559792195.1195867,0,0.19806508719921112
1559792195.1197093,0,0.18065962195396423
1559792195.1207054,0,0.25647592544555664
1559792195.1331217,0,0.20812350511550903
1559792195.137552,0,0.23213720321655273
1559792195.1391475,0,0.22491618990898132
1559792195.147253,0,0.2603178322315216
1559792195.1517334,0,0.2069937288761139
1559792195.1527114,0,0.2089369297027588
1559792195.1577876,0,0.08283817023038864
1559792195.1594462,0,0.06837288290262222
1559792195.162335,0,0.038680702447891235
1559792195.16718,0,0.08130793273448944
1559792195.1681416,0,0.08552703261375427
1559792195.173355,0,0.14412538707256317
1559792195.1746073,0,0.12413659691810608
1559792261.2173562,1,0.23407553136348724
1559792261.2182214,1,0.32086965441703796
1559792261.222745,1,0.3393968343734741
1559792261.2425942,1,0.7744284272193909
1559792261.2484257,1,0.5172411799430847
1559792261.2565143,1,0.5194669961929321
1559792261.2619643,1,0.2829318642616272
1559792261.276069,1,0.36632710695266724
1559792261.289696,1,0.7111446261405945
1559792261.2944438,1,0.800155520439148
1559792261.294544,1,0.7639261484146118
1559792261.2956645,1,0.860828161239624
1559792261.2960067,1,0.8276188373565674
1559792261.2992551,1,0.6815680861473083
1559792261.2997782,1,0.7665069103240967
1559792261.3023593,1,0.6823474168777466
1559792261.3040998,1,0.7713501453399658
1559792261.3072438,1,0.7971093058586121
1559792261.308884,1,0.9257304072380066
1559792261.3097405,1,0.8387187123298645
1559792261.3105967,1,0.886164665222168
1559792327.869026,2,1.0441808700561523
1559792327.879805,2,1.1852474212646484
1559792327.8830223,2,1.2162721157073975
1559792327.8849623,2,1.158326506614685
1559792327.8880305,2,1.1519875526428223
1559792327.8889375,2,1.2655185461044312
1559792327.8959203,2,1.3243499994277954
1559792327.9055717,2,1.0850130319595337
1559792327.9092782,2,1.099625825881958
1559792327.9095066,2,1.1218926906585693
1559792327.9108915,2,1.1296346187591553
1559792327.9171622,2,1.1842278242111206
1559792327.9196377,2,1.2241429090499878
1559792327.9218712,2,1.2737969160079956
1559792327.936558,2,1.067382574081421
1559792327.9451938,2,1.0368059873580933
1559792327.9556797,2,0.9640353918075562
1559792327.9568977,2,0.9003392457962036
1559792327.9606116,2,1.0666056871414185
1559792327.9612246,2,1.0281002521514893
1559792327.9634337,2,0.9035480618476868
1559792327.9639819,2,0.9495288729667664
1559792327.9690032,2,0.8939040899276733
1559792327.9701998,2,0.8352805376052856
1559792327.9776373,2,0.9887247681617737
1559792327.977685,2,1.0759892463684082
1559792394.4035985,3,0.9170350432395935
1559792394.406004,3,0.9932519793510437
1559792394.4061499,3,0.9962615370750427
1559792394.4069126,3,0.9917422533035278
1559792394.41057,3,0.8886216878890991
1559792394.4110205,3,0.8616968393325806
1559792394.4125972,3,0.9901604652404785
1559792394.413389,3,0.8804353475570679
1559792394.4179049,3,0.8735790252685547
1559792394.4201422,3,0.9301931858062744
1559792394.42088,3,0.9637861251831055
1559792394.4456658,3,0.980771005153656
1559792394.456172,3,1.0189208984375
1559792394.4617746,3,0.9863301515579224
1559792394.4716477,3,0.9632031321525574
1559792394.4776316,3,0.9822065830230713
1559792394.4836352,3,0.950657844543457
1559792394.4840062,3,0.9871244430541992
1559792394.4891422,3,0.9405143857002258
1559792394.4949796,3,0.8674807548522949
1559792460.947096,4,0.8748388290405273
1559792460.949128,4,0.8897491097450256
1559792460.9497995,4,0.876012921333313
1559792460.9498699,4,0.8730806112289429
1559792460.9591644,4,0.8970771431922913
1559792460.9875102,4,0.8871525526046753
1559792461.0065134,4,0.8611272573471069
1559792461.0097399,4,0.8613836169242859
1559792461.0098655,4,0.8555505871772766
1559792461.0180554,4,0.8717360496520996
1559792461.031271,4,0.9118865132331848
