Wall time,Step,Value
1559811261.2069864,0,0.22809180617332458
1559811261.208475,0,0.22525449097156525
1559811261.2134297,0,0.15520736575126648
1559811261.220527,0,0.13306984305381775
1559811261.232977,0,0.13062715530395508
1559811261.2345903,0,0.14057058095932007
1559811261.2451048,0,0.18411146104335785
1559811261.2459567,0,0.17155981063842773
1559811261.2494156,0,0.21438418328762054
1559811261.2527504,0,0.20570063591003418
1559811261.258813,0,0.2682650685310364
1559811261.2589388,0,0.30019551515579224
1559811261.2605376,0,0.30432528257369995
1559811261.278361,0,0.4968526363372803
1559811261.2845168,0,0.4339088201522827
1559811261.2870033,0,0.5013332366943359
1559811261.2979174,0,0.3150348663330078
1559811261.3049974,0,0.17377394437789917
1559811261.3065271,0,0.14623774588108063
1559811261.3144193,0,0.08374293148517609
1559811261.3168817,0,0.12194031476974487
1559811261.321186,0,0.12792518734931946
1559811261.3282988,0,0.2572193741798401
1559811261.329871,0,0.14449620246887207
1559811261.3381767,0,0.2742141783237457
1559811261.3401585,0,0.3114745020866394
1559811344.131021,1,0.46914222836494446
1559811344.131992,1,0.3769140839576721
1559811344.136679,1,0.5647386312484741
1559811344.1587665,1,0.7233520746231079
1559811344.1660323,1,0.6086359620094299
1559811344.1752417,1,0.5343396663665771
1559811344.1815689,1,0.491305947303772
1559811344.1943572,1,0.5121933221817017
1559811344.20795,1,0.6487181186676025
1559811344.217285,1,0.8325173258781433
1559811344.2174902,1,0.7928901314735413
1559811344.2200556,1,0.8323380947113037
1559811344.2208507,1,0.8339764475822449
1559811344.228814,1,0.7499687671661377
1559811344.230377,1,0.8705452680587769
1559811344.238048,1,0.8701071739196777
1559811344.2432604,1,0.8951159715652466
1559811344.2528858,1,0.820833683013916
1559811344.2579336,1,0.82682865858078
1559811344.2605984,1,0.8335378170013428
1559811344.2632077,1,0.8681578636169434
1559811424.9442983,2,0.8557449579238892
1559811424.949395,2,0.7646999359130859
1559811424.951042,2,0.7935208678245544
1559811424.9519055,2,0.8100036382675171
1559811424.9533381,2,0.8155056238174438
1559811424.9536903,2,0.90312659740448
1559811424.957746,2,0.7361729145050049
1559811424.963464,2,0.7510654330253601
1559811424.965613,2,0.784477710723877
1559811424.9657905,2,0.6051912307739258
1559811424.9665973,2,0.6677544713020325
1559811424.9702513,2,0.8850434422492981
1559811424.9717438,2,0.9069247245788574
1559811424.9730263,2,0.9761477708816528
1559811424.9813695,2,0.9622657895088196
1559811424.9867156,2,0.9249187707901001
1559811424.9949338,2,0.9188473224639893
1559811424.9959671,2,0.8347189426422119
1559811424.9990292,2,0.8182023167610168
1559811424.999539,2,0.8170138597488403
1559811425.0014486,2,0.8080152273178101
1559811425.001938,2,0.8212908506393433
