Wall time,Step,Value
1559815297.9606984,0,0.2284925878047943
1559815297.9608858,0,0.22555863857269287
1559815297.9644585,0,0.15582987666130066
1559815297.967214,0,0.1318117082118988
1559815297.9753587,0,0.12856344878673553
1559815297.9765534,0,0.1382722407579422
1559815297.9842875,0,0.18046365678310394
1559815297.9849098,0,0.16837161779403687
1559815297.9871507,0,0.21235789358615875
1559815297.98908,0,0.2007695585489273
1559815297.992289,0,0.2645253539085388
1559815297.992373,0,0.29474174976348877
1559815297.9931316,0,0.3001955449581146
1559815298.0019975,0,0.47550249099731445
1559815298.0051038,0,0.42487990856170654
1559815298.0060918,0,0.4813326597213745
1559815298.0107203,0,0.3510764241218567
1559815298.013483,0,0.19074499607086182
1559815298.0141065,0,0.1598019152879715
1559815298.0166574,0,0.08290360867977142
1559815298.0173705,0,0.1124749481678009
1559815298.0186427,0,0.12240289151668549
1559815298.0207152,0,0.23696903884410858
1559815298.0212247,0,0.13405856490135193
1559815298.0241733,0,0.2672916054725647
1559815298.0248725,0,0.3056938052177429
1559815365.384941,1,0.4621931314468384
1559815365.3859081,1,0.3759002089500427
1559815365.3901625,1,0.5416996479034424
1559815365.4121838,1,0.6890831589698792
1559815365.4190211,1,0.7719709277153015
1559815365.4282808,1,0.5433154702186584
1559815365.4343834,1,0.4014512300491333
1559815365.4471889,1,0.5697899460792542
1559815365.4604836,1,0.6380046606063843
1559815365.469951,1,0.8344039916992188
1559815365.4701514,1,0.8310071229934692
1559815365.472695,1,0.9093645215034485
1559815365.4734955,1,0.9558073282241821
1559815365.4812963,1,0.8708399534225464
1559815365.4828374,1,0.9245786666870117
1559815365.490116,1,0.8716992139816284
1559815365.4948297,1,0.9485827088356018
1559815365.504402,1,0.857160747051239
1559815365.5095565,1,0.8447828888893127
1559815365.512198,1,0.8354764580726624
1559815365.5148556,1,0.8022424578666687
1559815432.4885383,2,0.7328542470932007
1559815432.4974022,2,0.6127887964248657
1559815432.5002327,2,0.6466431617736816
1559815432.5019195,2,0.7170653343200684
1559815432.5045574,2,0.7223186492919922
1559815432.5052898,2,0.8676395416259766
1559815432.5129883,2,0.8222166895866394
1559815432.5238042,2,0.864258885383606
1559815432.5279574,2,0.8750895857810974
1559815432.528158,2,0.7235682010650635
1559815432.529738,2,0.7546431422233582
1559815432.5366473,2,0.7694544196128845
1559815432.539635,2,0.8473623991012573
1559815432.542128,2,0.9160671830177307
1559815432.5575666,2,0.9225507974624634
1559815432.568132,2,0.9160013198852539
1559815432.583892,2,0.8696405291557312
1559815432.5857694,2,0.8292619585990906
1559815432.59156,2,0.8058390617370605
1559815432.5924773,2,0.7568033933639526
1559815432.5959432,2,0.8139922618865967
1559815432.5967908,2,0.8078396320343018
1559815432.60464,2,0.787693440914154
