Wall time,Step,Value
1559818781.8229876,0,0.2309042513370514
1559818781.8231785,0,0.22656218707561493
1559818781.827932,0,0.15564148128032684
1559818781.8313246,0,0.13608279824256897
1559818781.8418183,0,0.13203343749046326
1559818781.843318,0,0.1434287130832672
1559818781.8534677,0,0.18607433140277863
1559818781.8543074,0,0.16855061054229736
1559818781.857795,0,0.21733883023262024
1559818781.8611958,0,0.20476296544075012
1559818781.866907,0,0.26979684829711914
1559818781.867032,0,0.29695117473602295
1559818781.8686087,0,0.3025847375392914
1559818781.8865135,0,0.4920329749584198
1559818781.8927777,0,0.42680367827415466
1559818781.8950045,0,0.49472445249557495
1559818781.9058304,0,0.3433443009853363
1559818781.9128158,0,0.18930914998054504
1559818781.914335,0,0.15894287824630737
1559818781.9222977,0,0.08488018810749054
1559818781.9247303,0,0.1221119835972786
1559818781.9289494,0,0.12733149528503418
1559818781.9359524,0,0.265285462141037
1559818781.9375467,0,0.1531207263469696
1559818781.9461331,0,0.27526232600212097
1559818781.9480994,0,0.3109443187713623
1559818866.5216775,1,0.4641590118408203
1559818866.5226214,1,0.38753336668014526
1559818866.5268905,1,0.5620530843734741
1559818866.5465987,1,0.7329984903335571
1559818866.55262,1,0.6684384942054749
1559818866.5618415,1,0.5309096574783325
1559818866.5680518,1,0.3906587064266205
1559818866.580586,1,0.6145491600036621
1559818866.594936,1,0.6562984585762024
1559818866.6044652,1,0.8544291257858276
1559818866.6046653,1,0.8027251362800598
1559818866.607234,1,0.8852370977401733
1559818866.6080153,1,0.909629762172699
1559818866.6158361,1,0.8254950642585754
1559818866.6173491,1,0.8755489587783813
1559818866.6250765,1,0.74115389585495
1559818866.630285,1,0.7663900256156921
1559818866.639711,1,0.7872716188430786
1559818866.644813,1,0.8425107002258301
1559818866.647453,1,0.8818165063858032
1559818866.650122,1,0.8720773458480835
1559818951.2084622,2,0.9121900200843811
1559818951.2172446,2,0.8177690505981445
1559818951.219984,2,0.7250148057937622
1559818951.2216294,2,0.6898820996284485
1559818951.2241986,2,0.6451635956764221
1559818951.2248263,2,0.7531828284263611
1559818951.2322397,2,0.7189427018165588
1559818951.2426624,2,0.8855229616165161
1559818951.2468688,2,0.9535817503929138
1559818951.2470758,2,0.7372567653656006
1559818951.248615,2,0.8164665102958679
1559818951.2550917,2,0.9233976006507874
1559818951.2576892,2,0.9385806322097778
1559818951.260175,2,0.9781835675239563
1559818951.275407,2,0.8967399597167969
1559818951.2854218,2,1.0011327266693115
1559818951.3008456,2,0.8490148782730103
1559818951.3026657,2,0.808550238609314
1559818951.308574,2,0.8286473751068115
1559818951.3095381,2,0.8324679732322693
1559818951.3127668,2,0.8773325681686401
1559818951.3136694,2,0.8345080614089966
1559818951.3215888,2,0.8454787731170654
